Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
12-Hydroxyjasmonate-Sulfates	12-Hydroxyjasmonate-Sulfates	a 12-hydroxyjasmonate sulfate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>	a 12-OHJA sulfate // a 12-hydroxyjasmonic acid sulfate // a SO4-hydroxy-JA // a 12-hydroxy-JA sulfate	306.0773236225	C(OS(=O)(=O)[O-])C\C=C/CC1(C(=O)CCC1CC([O-])=O)		MLUJBNROAVANKK-UPHRSURJSA-L	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22361	CPD-22361	(+)- cis,cis -nepetalactol	168.1150297578					C10H16O2			plantcyc <https://plantcyc.org/>		168.1150297578	C[C@H]1(CC[C@@H]2([C@H]1C(O)O\C=C(C)/2))		OJGPEAXUHQRLNC-DJOKAMFZSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Monoterpenoids	Iridoids and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-galactose-1-phosphate	D-galactose-1-phosphate	D-galactose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-galactopyranose 1-phosphate	260.0297185262	C(O)[C@H]1(OC(OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)		HXXFSFRBOHSIMQ-SVZMEOIVSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Leucines	Jasmonoyl-Leucines	a jasmonoyl-L-leucine	323.2096584245					C18H28NO4			plantcyc <https://plantcyc.org/>	a JA-Leu // a jasmonate-leucine // a jasmonic acid-leucine // a jasmonic acid-leucine conjugate // a jasmonyl-leucine	323.2096584245	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H](CC(C)C)C([O-])=O)=O)		BDUIIOHQSYPXRT-GJKCTVFGSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Leucine and derivatives	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1561	CPD0-1561	selenocysteine	168.9642002741					C3H7NO2SE			plantcyc <https://plantcyc.org/>	3-selenyl-alanine // D,L-selenocysteine // selenium-cystine	168.9642002741	C([SeH])C([NH3+])C([O-])=O		ZKZBPNGNEQAJSX-UHFFFAOYSA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DL-CARNITINE	DL-CARNITINE	carnitine	163.1208434172					C7H15NO3			plantcyc <https://plantcyc.org/>	D,L-carnitine	163.1208434172	C(C(O)CC(=O)[O-])[N+](C)(C)C			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
FLAVANONE-7-O-GLUCOSIDES	FLAVANONE-7-O-GLUCOSIDES	a flavanone-7-O-beta-D-glucoside	402.131467683					C21H22O8			plantcyc <https://plantcyc.org/>		402.131467683	C(O)[C@@H]4([C@@H](O)[C@@H]([C@@H](O)[C@H](OC2(\C=C/C3(/C(CC(C1(\C=C/C=C\C=1))OC(/C=2)=3)=O)))O4)O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
6-7-Dihydrobiopterins	6-7-Dihydrobiopterins	6,7-dihydrobiopterin	239.1018393096					C9H13N5O3			plantcyc <https://plantcyc.org/>	a 6,7-dihydrobiopterin // quinoid dihydrobiopterin // q-dihydrobiopterin	239.1018393096	CC(O)C(O)C2(CNC1(\C(\C(=O)\N=C(N)/N=1)=N/2))		ZHQJVZLJDXWFFX-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Pteridines and derivatives	Pterins and derivatives	Biopterins and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
L-Galactopyranose	L-Galactopyranose	L-galactopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O		WQZGKKKJIJFFOK-DHVFOXMCSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Plastoquinols	Plastoquinols	a plastoquinol	750.6314818764					C53H82O2			plantcyc <https://plantcyc.org/>	PQ	750.6314818764	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C(/C)=C(C)/C(/O)=1)/O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Inositol-Phosphates	Inositol-Phosphates	an inositol phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C1(C(C(C(C(C1O)O)OP(=O)([O-])[O-])O)O)O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Ketohexoses	D-Ketohexoses	a D-ketohexose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)C(=O)C(O)C(O)[C@H](O)CO		BJHIKXHVCXFQLS-GBLJGUNLSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15991	CPD-15991	D-trehalose 6-phosphate	422.0825419577					C12H21O14P			plantcyc <https://plantcyc.org/>	trehalose phosphate // trehalose 6-phosphate	422.0825419577	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OC2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Bacteriochlorins	Bacteriochlorins	a bacteriochlorin	314.1531465986					C20H18N4			plantcyc <https://plantcyc.org/>		314.1531465986	C4(\C=C3(\C=C5(CCC(/C=C1(CCC(\N1)=C\C2(\C=C/C(/N=2)=C/C(/N3)=4)))=N\5)))		FWBFDXIBOYYUPH-DBLYXWCISA-N	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives		Tetrapyrroles and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Glutamines	Jasmonoyl-Glutamines	a jasmonoyl-glutamine	338.1841719555					C17H25N2O5			plantcyc <https://plantcyc.org/>	a JA-Gln // a jasmonate-glutamine // a jasmonic acid-glutamine // a jasmonic acid-glutamine conjugate // a jasmonyl-glutamine	338.1841719555	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H](CCC(N)=O)C([O-])=O)=O)		NQOXCBDTLUTPNO-OTFPUDJKSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
L-RHAMNOFURANOSE	L-RHAMNOFURANOSE	L-rhamnofuranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>		164.0684734957	C[C@@H]([C@H]1([C@H]([C@@H](O)C(O1)O)O))O		AFNUZVCFKQUDBJ-ZZWDRFIYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10247	CPD-10247	6-sulfo-D-quinovose	244.025288052					C6H11O8S			plantcyc <https://plantcyc.org/>	sulphoquinovose // 6-deoxy-6-sulfoglucose // 6-deoxy-6-sulfo-D-glucopyranose // sulfoquinovose // D-sulfoquinovose	244.025288052	C([C@H]1(OC(O)[C@H](O)[C@@H](O)[C@H](O)1))S(=O)(=O)[O-]		QFBWOLBPVQLZEH-GASJEMHNSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CAFFEATE	CAFFEATE	caffeate	180.0422587452					C9H7O4			plantcyc <https://plantcyc.org/>	caffeic acid // 3-(3,4-dihydroxyphenyl)prop-2-enoate	180.0422587452	C1(/C=C(C(/O)=C\C(/C=C/C([O-])=O)=1)/O)		QAIPRVGONGVQAS-UHFFFAOYSA-M	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Hydroxycinnamic acids	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
UDP-L-ARABINOSE	UDP-L-ARABINOSE	UDP-L-arabinose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>	UDP-arabinose // UDP-beta-L-arabinose	536.0444556902	C3(OC(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@@H](O)3)		DQQDLYVHOTZLOR-OKQNPRBNSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine ribonucleotides	Pyrimidine ribonucleoside diphosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-2186	CPD0-2186	a hexadecenoyl-CoA (n-C16:1CoA)	1003.3292238865					C37H60N7O17P3S			plantcyc <https://plantcyc.org/>		1003.3292238865	CCCCCC/C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
3-Hydroxybutanoyl-CoAs	3-Hydroxybutanoyl-CoAs	3-hydroxybutanoyl-CoA	853.1519878024					C25H38N7O18P3S			plantcyc <https://plantcyc.org/>	3-OH-butyryl-CoA // OH-butyryl-CoA // beta-hydroxybutyryl- S -CoA // D-3-hydroxybutyryl-CoA // hydroxy-butyryl-CoA // beta-hydroxybutyryl-CoA // 3-hydroxybutyryl-CoA	853.1519878024	CC(CC(SCCNC(CCNC(C(C(COP(=O)([O-])OP(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])([O-])=O)O)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))([O-])=O)(C)C)O)=O)=O)=O)O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-Deoxypentoses	2-Deoxypentoses	a 2-deoxypentose	134.0579088094					C5H10O4			plantcyc <https://plantcyc.org/>	3,4,5-trihydroxypentanal	134.0579088094	C(C=O)C(O)C(O)CO		ASJSAQIRZKANQN-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Beta-hydroxy aldehydes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Heme_I	Heme_I	heme i	855.3784027473					C49H55N4O6FE			plantcyc <https://plantcyc.org/>	haem i	855.3784027473	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe]35([N+]2(\C(/C(/CO)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/C(O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))		ZWPMBVUBHXVNAH-ONCSLILDSA-J							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
13-HPODE	13-HPODE	13-HpODE	312.2300595156					C18H31O4			plantcyc <https://plantcyc.org/>	13-hydroperoxy-(9Z,11E)-octadecadienoate // (9Z,11E)-13-hydroperoxyoctadecadienoate // (+/-)13-HpODE	312.2300595156	CCCCCC(/C=C/C=C\CCCCCCCC(=O)[O-])OO		JDSRHVWSAMTSSN-BSZOFBHHSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Lineolic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Glucose-6-phosphate	Glucose-6-phosphate	D-glucose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-glucose-6-P	260.0297185262	C(=O)[C@@H]([C@H]([C@@H]([C@@H](COP([O-])(=O)[O-])O)O)O)O		VFRROHXSMXFLSN-SLPGGIOYSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Isoleucines	Jasmonoyl-Isoleucines	a jasmonoyl-L-isoleucine	323.2096584245					C18H28NO4			plantcyc <https://plantcyc.org/>	a JA-Ile // a jasmonate-isoleucine // a jasmonic acid-isoleucine // a jasmonic acid-isoleucine conjugate // a jasmonyl isoleucine	323.2096584245	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([C@@H](C)CC)C([O-])=O)=O)		IBZYPBGPOGJMBF-PHZNYZCBSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Isoleucine and derivatives	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
N-acetyl-a-D-hexosamine-1-phosphates	N-acetyl-a-D-hexosamine-1-phosphates	an N -acetyl-alpha-D-hexosamine 1-phosphate	301.0562676277					C8H14NO9P			plantcyc <https://plantcyc.org/>		301.0562676277	CC(=O)NC1(C(O)C(O)[C@@H](CO)O[C@H](OP(=O)([O-])[O-])1)		FZLJPEPAYPUMMR-YVKWHVBHSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	N-acyl-alpha-hexosamines	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-rhamnopyranoses	D-rhamnopyranoses	D-rhamnopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>		164.0684734957	C[C@@H]1([C@H]([C@@H]([C@@H](C(O1)O)O)O)O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-SEDOHEPTULOSE-7-P	D-SEDOHEPTULOSE-7-P	D-sedoheptulose 7-phosphate	290.0402832125					C7H13O10P			plantcyc <https://plantcyc.org/>	D-Sedoheptulose-7-P // heptulose 7-phosphate // sedoheptulose-7-P // sedo-heptulose-7-phosphate	290.0402832125	C(O)C([C@@H](O)[C@@H]([C@H](O)[C@@H](COP(=O)([O-])[O-])O)O)=O		JDTUMPKOJBQPKX-GBNDHIKLSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
TARTRONATE-S-ALD	TARTRONATE-S-ALD	tartronate semialdehyde	104.0109586168					C3H3O4			plantcyc <https://plantcyc.org/>	2-hydroxy-3-oxopropanoate // tartronic semialdehyde // hydroxymalonaldehydic acid // tartronate-S-ald	104.0109586168	C(=O)C(O)C(=O)[O-]		QWBAFPFNGRFSFB-UHFFFAOYSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Phycoerythrobilins	Phycoerythrobilins	a phycoerythrobilin	586.2791349732					C33H36N4O6			plantcyc <https://plantcyc.org/>	PEB	586.2791349732	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C[C@H]2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)		IGJXAXFFKKRFKU-VVZNRSQRSA-L							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Glutamates	Glutamates	D-or-L-glutamate	147.0531577825					C5H8NO4			plantcyc <https://plantcyc.org/>		147.0531577825	C(CCC(C(=O)[O-])[NH3+])([O-])=O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
L-RIBULOSE	L-RIBULOSE	L-ribulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	ribulose	150.0528234315	C(O)[C@H](O)[C@H](O)C(=O)CO		ZAQJHHRNXZUBTE-UCORVYFPSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
NADPHX	NADPHX	NADPHX	763.1016667914					C21H28N7O18P3			plantcyc <https://plantcyc.org/>		763.1016667914	C1(/N(C(O)CCC(/C(=O)N)=1)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))		SZKXTJUOKARGIY-SYZDXSIJSA-J	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine nucleotide sugars	Purine nucleotide sugars	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
C29-Steroids	C29-Steroids	a C 29 steroid	400.4069016692					C29H52			plantcyc <https://plantcyc.org/>		400.4069016692	CCC(C(C)C)CCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34))))		GKBHKNPLNHLYHT-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Stigmastanes and derivatives	Stigmastanes and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
