reaction_id	PlantCyc.ID	side
FUMHYDR-RXN	FUM	right
FUMHYDR-RXN	WATER	right
RXN-1725	CPD-2183	left
RXN-1725	OXYGEN-MOLECULE	left
RXN-1725	Reduced-ferredoxins	left
RXN-1725	PROTON	left
RXN-1725	CPD-2184	right
RXN-1725	WATER	right
RXN-1725	Oxidized-ferredoxins	right
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	Sphingomyelins	left
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	WATER	left
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	Ceramides	right
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	PHOSPHORYL-CHOLINE	right
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	PROTON	right
RXN-4763	CPD-4562	left
RXN-4763	WATER	left
RXN-4763	PROTON	right
RXN-4763	MALONATE	right
RXN-4763	ONONIN	right
RXN-17757	GLYOX	left
RXN-17757	PROTON	left
RXN-17757	E-	left
RXN-17757	GLYCOLLATE	right
6.3.5.6-RXN	GLN	left
6.3.5.6-RXN	L-aspartyl-tRNAAsn	left
6.3.5.6-RXN	ATP	left
6.3.5.6-RXN	WATER	left
6.3.5.6-RXN	GLT	right
6.3.5.6-RXN	Charged-ASN-tRNAs	right
6.3.5.6-RXN	Pi	right
6.3.5.6-RXN	ADP	right
6.3.5.6-RXN	PROTON	right
RXN-8152	CODEINE	left
RXN-8152	2-KETOGLUTARATE	left
RXN-8152	OXYGEN-MOLECULE	left
RXN-8152	MORPHINE	right
RXN-8152	FORMALDEHYDE	right
RXN-8152	SUC	right
RXN-8152	CARBON-DIOXIDE	right
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	L-1-phosphatidyl-inositols	left
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	ATP	left
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	CPD-177	right
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	ADP	right
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	PROTON	right
RXN-9038	CPD-12575	left
RXN-9038	CPD-9482	left
RXN-9038	CPD-9492	right
RXN-9038	UDP	right
RXN-9038	PROTON	right
RXN0-5184	1-4-alpha-D-Glucan	left
RXN0-5184	Pi	left
RXN0-5184	1-4-alpha-D-Glucan	right
RXN0-5184	GLC-1-P	right
RXN-19354	S-ubiquitinyl-UCP-RBR-E3-L-cysteine	left
RXN-19354	Protein-L-lysine	left
RXN-19354	RBR-Ubiquitin-carrier-protein-E3-L-cys	right
RXN-19354	PROTEIN-N-UBIQUITYL-LYSINE	right
RXN-19354	PROTON	right
RXN-13505	CPD-14498	left
RXN-13505	Red-NADPH-Hemoprotein-Reductases	left
RXN-13505	OXYGEN-MOLECULE	left
RXN-13505	CPD-9459	right
RXN-13505	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13505	WATER	right
RXN-13505	PROTON	right
2.4.1.228-RXN	CPD-14553	left
2.4.1.228-RXN	Lactosyl-Ceramides	left
2.4.1.228-RXN	Globotriosylceramides	right
2.4.1.228-RXN	PROTON	right
2.4.1.228-RXN	UDP	right
RXN-11260	CPD-12212	left
RXN-11260	Red-NADPH-Hemoprotein-Reductases	left
RXN-11260	OXYGEN-MOLECULE	left
RXN-11260	CPD-12213	right
RXN-11260	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11260	WATER	right
RXN-21026	Thiarsahydroxy-SG-ArsC	left
RXN-21026	Red-Glutaredoxins	left
RXN-21026	ArsC-S-As-OH	right
RXN-21026	Grx-GSH-dithiol	right
RXN-21026	WATER	right
CARBPSYN-RXN	ATP	left
CARBPSYN-RXN	GLN	left
CARBPSYN-RXN	HCO3	left
CARBPSYN-RXN	WATER	left
CARBPSYN-RXN	GLT	right
CARBPSYN-RXN	CARBAMOYL-P	right
CARBPSYN-RXN	ADP	right
CARBPSYN-RXN	Pi	right
CARBPSYN-RXN	PROTON	right
1.2.1.42-RXN	PALMITYL-COA	left
1.2.1.42-RXN	NADH	left
1.2.1.42-RXN	PROTON	left
1.2.1.42-RXN	PALMITALDEHYDE	right
1.2.1.42-RXN	CO-A	right
1.2.1.42-RXN	NAD	right
RXN1F-160	CPD1F-136	left
RXN1F-160	Red-NADPH-Hemoprotein-Reductases	left
RXN1F-160	OXYGEN-MOLECULE	left
RXN1F-160	CPD1F-138	right
RXN1F-160	Ox-NADPH-Hemoprotein-Reductases	right
RXN1F-160	WATER	right
RXN-16890	S-ADENOSYLMETHIONINE	left
RXN-16890	Protein-L-Arginines	left
RXN-16890	ADENOSYL-HOMO-CYS	right
RXN-16890	Protein-N5-methyl-arginine	right
RXN-16890	PROTON	right
RXN-4702	CPD-12575	left
RXN-4702	BIOCHANIN-A	left
RXN-4702	CPD-4563	right
RXN-4702	UDP	right
2.7.7.44-RXN	PROTON	left
2.7.7.44-RXN	CPD-510	left
2.7.7.44-RXN	UTP	left
2.7.7.44-RXN	UDP-GLUCURONATE	right
2.7.7.44-RXN	PPI	right
RXN-20603	S-ADENOSYLMETHIONINE	left
RXN-20603	Histone-H4-K20	left
RXN-20603	ADENOSYL-HOMO-CYS	right
RXN-20603	Histone-H4-K20m1	right
RXN-20603	PROTON	right
2.7.1.150-RXN	CPD-177	left
2.7.1.150-RXN	ATP	left
2.7.1.150-RXN	1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH	right
2.7.1.150-RXN	ADP	right
2.7.1.150-RXN	PROTON	right
1.1.1.34-RXN	NADP	left
1.1.1.34-RXN	CO-A	left
1.1.1.34-RXN	MEVALONATE	left
1.1.1.34-RXN	PROTON	right
1.1.1.34-RXN	NADPH	right
1.1.1.34-RXN	3-HYDROXY-3-METHYL-GLUTARYL-COA	right
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	WATER	left
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE	left
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	Pi	right
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	2-CARBOXY-D-ARABINITOL	right
RXN-11935	CPD-4124	left
RXN-11935	FERROCYTOCHROME-B5	left
RXN-11935	OXYGEN-MOLECULE	left
RXN-11935	PROTON	left
RXN-11935	CPD-12911	right
RXN-11935	FERRICYTOCHROME-B5	right
RXN-11935	WATER	right
RXN0-6274	CPD-4211	left
RXN0-6274	tRNA-adenine-37	left
RXN0-6274	6-Dimethylallyladenosine37-tRNAs	right
RXN0-6274	PPI	right
RXN-10688	HEXANOYL-COA	left
RXN-10688	MALONYL-COA	left
RXN-10688	WATER	left
RXN-10688	CPD-11507	right
RXN-10688	CO-A	right
RXN-10688	CARBON-DIOXIDE	right
RXN-10688	OH	right
RXN-14041	S-ADENOSYLMETHIONINE	left
RXN-14041	CPD-15055	left
RXN-14041	ADENOSYL-HOMO-CYS	right
RXN-14041	CPD-15049	right
RXN-14041	PROTON	right
RXN-8654	PROTON	left
RXN-8654	LIPOIC-ACID	left
RXN-8654	ATP	left
RXN-8654	LIPOYL-AMP	right
RXN-8654	PPI	right
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	S-ADENOSYLMETHIONINE	left
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	CAFFEOYL-COA	left
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	PROTON	right
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	FERULOYL-COA	right
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	ADENOSYL-HOMO-CYS	right
RXN-8086	UDP-GLUCURONATE	left
RXN-8086	CPD-7610	left
RXN-8086	PROTON	right
RXN-8086	UDP	right
RXN-8086	CPD-7612	right
1.8.5.1-RXN	L-DEHYDRO-ASCORBATE	left
1.8.5.1-RXN	GLUTATHIONE	left
1.8.5.1-RXN	ASCORBATE	right
1.8.5.1-RXN	OXIDIZED-GLUTATHIONE	right
RXN-4224	CPD-4143	left
RXN-4224	NADP	left
RXN-4224	CPD-4142	right
RXN-4224	NADPH	right
RXN-4224	PROTON	right
RXN-18742	NEDD8-Activating-Enzyme-E1-L-cys	left
RXN-18742	NEDD8-C-Terminal-Glycine	left
RXN-18742	ATP	left
RXN-18742	S-NEDD8-yl-NEDD8-E1-L-cysteine	right
RXN-18742	AMP	right
RXN-18742	PPI	right
RXN-12647	Oxidized-Plastocyanins	left
RXN-12647	E-	left
RXN-12647	Plastocyanin-Reduced	right
ARGINASE-RXN	WATER	left
ARGINASE-RXN	ARG	left
ARGINASE-RXN	UREA	right
ARGINASE-RXN	L-ORNITHINE	right
2.1.1.89-RXN	S-ADENOSYLMETHIONINE	left
2.1.1.89-RXN	S-TETRAHYDROCOLUMBAMINE	left
2.1.1.89-RXN	PROTON	right
2.1.1.89-RXN	ADENOSYL-HOMO-CYS	right
2.1.1.89-RXN	TETRAHYDROPALMATINE	right
RXN-16482	Wnt-Protein-O-9Z-hexadecenoyl-L-serine	left
RXN-16482	WATER	left
RXN-16482	Wnt-Protein-L-serine	right
RXN-16482	CPD-9245	right
RXN-16482	PROTON	right
RXN-8235	CAFFEOYL-COA	left
RXN-8235	CPD-7963	left
RXN-8235	CPD-7965	right
RXN-8235	CO-A	right
RXN-7716	Oxo-glutarate-dehydrogenase-DH-lipoyl	left
RXN-7716	NAD	left
RXN-7716	Oxo-glutarate-dehydrogenase-lipoyl	right
RXN-7716	NADH	right
RXN-7716	PROTON	right
RXN3O-9966	mRNA-uridines	left
RXN3O-9966	mRNA-Pseudouridines	right
TRANS-RXN0-444	S-ALLANTOIN	left
TRANS-RXN0-444	PROTON	left
TRANS-RXN0-444	S-ALLANTOIN	right
TRANS-RXN0-444	PROTON	right
RXN-18899	DOPAQUINONE	left
RXN-18899	CYS	left
RXN-18899	CPD-20260	right
RXN-6161	PROTON	left
RXN-6161	PYRUVATE	left
RXN-6161	ACETALD	right
RXN-6161	CARBON-DIOXIDE	right
RXN-9628	CPD-10267	left
RXN-9628	WATER	left
RXN-9628	PROTON	right
RXN-9628	CPD-3617	right
RXN-9628	CO-A	right
RXN-22287	CPD-846	left
RXN-22287	CPD-7046	right
RXN-22287	PROTON	right
RXN-19831	OBTUSIFOLIOL	left
RXN-19831	OXYGEN-MOLECULE	left
RXN-19831	Red-NADPH-Hemoprotein-Reductases	left
RXN-19831	CPD-21438	right
RXN-19831	WATER	right
RXN-19831	Ox-NADPH-Hemoprotein-Reductases	right
RXN-8368	CPD-8166	left
RXN-8368	OXYGEN-MOLECULE	left
RXN-8368	Reduced-ferredoxins	left
RXN-8368	PROTON	left
RXN-8368	CPD-8168	right
RXN-8368	WATER	right
RXN-8368	Oxidized-ferredoxins	right
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	GLT	left
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	N-ALPHA-ACETYLORNITHINE	left
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	ACETYL-GLU	right
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	L-ORNITHINE	right
RXN-19657	S-ADENOSYLMETHIONINE	left
RXN-19657	CPD-474	left
RXN-19657	ADENOSYL-HOMO-CYS	right
RXN-19657	CPD-21289	right
RXN-19657	PROTON	right
RXN-118	CPD-204	left
RXN-118	2-KETOGLUTARATE	left
RXN-118	OXYGEN-MOLECULE	left
RXN-118	PROTON	right
RXN-118	CPD-229	right
RXN-118	SUC	right
RXN-118	CARBON-DIOXIDE	right
RXN-118	WATER	right
RXN-11371	S-ADENOSYLMETHIONINE	left
RXN-11371	eEF-2-Histidines	left
RXN-11371	2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE	right
RXN-11371	5-METHYLTHIOADENOSINE	right
RXN-11371	PROTON	right
RXN-1161	Reduced-ferredoxins	left
RXN-1161	NITRITE	left
RXN-1161	Oxidized-ferredoxins	right
RXN-1161	WATER	right
RXN-1161	AMMONIA	right
RXN-7676	CHLOROPHYLLIDE-A	left
RXN-7676	OXYGEN-MOLECULE	left
RXN-7676	NADPH	left
RXN-7676	PROTON	left
RXN-7676	CPD-7015	right
RXN-7676	WATER	right
RXN-7676	NADP	right
RXN-12496	Carotenoid-psi-end-group	left
RXN-12496	Carotenoid-beta-end-group	right
3.1.1.23-RXN	1-Acyl-sn-glycerols	left
3.1.1.23-RXN	WATER	left
3.1.1.23-RXN	Fatty-Acids	right
3.1.1.23-RXN	GLYCEROL	right
3.1.1.23-RXN	PROTON	right
RXN-10450	CPD-734	left
RXN-10450	OXYGEN-MOLECULE	left
RXN-10450	NADPH	left
RXN-10450	PROTON	left
RXN-10450	CPD-11253	right
RXN-10450	NADP	right
RXN-10450	WATER	right
RXN-8378	CHLOROPHYLL-A	left
RXN-8378	PROTON	left
RXN-8378	CPD-8155	right
RXN-8378	MG+2	right
RXN-22007	CPD-23986	left
RXN-22007	NADP	left
RXN-22007	CPD-23964	right
RXN-22007	NADPH	right
RXN-22007	PROTON	right
RXN-8784	CPD-329	left
RXN-8784	PROTON	right
RXN-8784	ASCORBATE	right
RXN-7302	CPD-6781	left
RXN-7302	WATER	left
RXN-7302	CPD-6745	right
RXN-7302	Pi	right
RXN-14515	CPD-15382	left
RXN-14515	BETA-D-FRUCTOSE	right
AMP-NUCLEOSID-RXN	AMP	left
AMP-NUCLEOSID-RXN	WATER	left
AMP-NUCLEOSID-RXN	CPD-15317	right
AMP-NUCLEOSID-RXN	ADENINE	right
3.6.3.50-RXN	General-Protein-Substrates	left
3.6.3.50-RXN	ATP	left
3.6.3.50-RXN	WATER	left
3.6.3.50-RXN	General-Protein-Substrates	right
3.6.3.50-RXN	ADP	right
3.6.3.50-RXN	Pi	right
3.6.3.50-RXN	PROTON	right
RXN-9720	CPD-10358	left
RXN-9720	NADP	left
RXN-9720	WATER	left
RXN-9720	CPD-7088	right
RXN-9720	NADPH	right
RXN-9720	PROTON	right
RXNQT-4300	GLY	left
RXNQT-4300	PROT-CYS	left
RXNQT-4300	NAD	left
RXNQT-4300	CPDQT-400	right
RXNQT-4300	NIACINAMIDE	right
RXNQT-4300	CPD-17449	right
RXNQT-4300	WATER	right
RXNQT-4300	PROTON	right
RXN-8461	CPD-253	left
RXN-8461	PROTON	right
RXN-8461	CPD-8651	right
RXN-8461	WATER	right
RXN-13759	pyruvate-water-dikinase-P	left
RXN-13759	Pi	left
RXN-13759	PROTON	left
RXN-13759	pyruvate-water-dikinase	right
RXN-13759	PPI	right
RXN-8902	CPD-9293	left
RXN-8902	CPD-9296	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	LEUCOPELARGONIDIN-CMPD	left
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	NADP	left
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	DIHYDROKAEMPFEROL-CMPD	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	NADPH	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	PROTON	right
RXN-21596	S-ADENOSYLMETHIONINE	left
RXN-21596	Histone-H3-K27	left
RXN-21596	ADENOSYL-HOMO-CYS	right
RXN-21596	Histone-H3-K27m2	right
RXN-21596	PROTON	right
RXN-14704	7-METHYLGUANOSINE-5-PHOSPHATE	left
RXN-14704	WATER	left
RXN-14704	CPD-15544	right
RXN-14704	Pi	right
RXN-21007	P-COUMAROYL-COA	left
RXN-21007	MALONYL-COA	left
RXN-21007	PROTON	left
RXN-21007	Polyketide-ACP-Proteins	left
RXN-21007	12-hydroxy-styryl-pyrone-1-3Ketide	right
RXN-21007	CO-A	right
RXN-21007	CARBON-DIOXIDE	right
RXN-19782	Pectin	left
RXN-19782	WATER	left
RXN-19782	PECTATE	right
RXN-19782	METOH	right
RXN-19782	PROTON	right
AMPSYN-RXN	ADENYLOSUCC	left
AMPSYN-RXN	FUM	right
AMPSYN-RXN	AMP	right
O-SUCCINYLBENZOATE-COA-LIG-RXN	O-SUCCINYLBENZOATE	left
O-SUCCINYLBENZOATE-COA-LIG-RXN	CO-A	left
O-SUCCINYLBENZOATE-COA-LIG-RXN	ATP	left
O-SUCCINYLBENZOATE-COA-LIG-RXN	CPD-6972	right
O-SUCCINYLBENZOATE-COA-LIG-RXN	AMP	right
O-SUCCINYLBENZOATE-COA-LIG-RXN	PPI	right
UDPSUGARHYDRO-RXN	UDP-sugar	left
UDPSUGARHYDRO-RXN	WATER	left
UDPSUGARHYDRO-RXN	UMP	right
UDPSUGARHYDRO-RXN	Alpha-D-aldose-1-phosphates	right
UDPSUGARHYDRO-RXN	PROTON	right
RXN-9288	CPD-9904	left
RXN-9288	PROTON	left
RXN-9288	CPD-9857	right
RXN-9288	CARBON-DIOXIDE	right
NADNUCLEOSID-RXN	WATER	left
NADNUCLEOSID-RXN	NAD	left
NADNUCLEOSID-RXN	PROTON	right
NADNUCLEOSID-RXN	ADENOSINE_DIPHOSPHATE_RIBOSE	right
NADNUCLEOSID-RXN	NIACINAMIDE	right
TRANS-RXN4LZ-7042	AMMONIA	left
TRANS-RXN4LZ-7042	AMMONIA	right
RXN-20436	CPD-22130	left
RXN-20436	CPD-4182	right
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	CPD-12173	left
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	WATER	left
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	CPD-12175	right
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	PROTON	right
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	CO-A	right
RXN-16834	BUTYRYL-COA	left
RXN-16834	NAD	left
RXN-16834	Reduced-ferredoxins	left
RXN-16834	CROTONYL-COA	right
RXN-16834	NADH	right
RXN-16834	Oxidized-ferredoxins	right
RXN-22385	PROTON	left
RXN-22385	CPD0-2040	left
RXN-22385	PROTON	right
RXN-22385	CPD0-2040	right
RXN-8311	CPD-8084	left
RXN-8311	OXYGEN-MOLECULE	left
RXN-8311	Reduced-ferredoxins	left
RXN-8311	PROTON	left
RXN-8311	CPD-8081	right
RXN-8311	WATER	right
RXN-8311	Oxidized-ferredoxins	right
1.14.13.77-RXN	TAXA-42011-DIEN-5A-OL	left
1.14.13.77-RXN	OXYGEN-MOLECULE	left
1.14.13.77-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.77-RXN	TAXA-42011-DIEN-5A13A-DIOL	right
1.14.13.77-RXN	WATER	right
1.14.13.77-RXN	Ox-NADPH-Hemoprotein-Reductases	right
RXN-15561	S-ubiquitinyl-UCP-E2-L-cysteine	left
RXN-15561	Protein-L-lysine	left
RXN-15561	Ubiquitin-carrier-protein-E2-L-cysteine	right
RXN-15561	PROTEIN-N-UBIQUITYL-LYSINE	right
RXN-15561	PROTON	right
2.4.1.194-RXN	CPD-12575	left
2.4.1.194-RXN	4-hydroxybenzoate	left
2.4.1.194-RXN	PROTON	right
2.4.1.194-RXN	CPD-453	right
2.4.1.194-RXN	UDP	right
RXN-12204	6-Phosphogluco-Amylopectins	left
RXN-12204	ATP	left
RXN-12204	WATER	left
RXN-12204	6-Phosphoglc-3-Phosphoglc-Amylopectins	right
RXN-12204	AMP	right
RXN-12204	Pi	right
RXNQT-4326	CPD-12575	left
RXNQT-4326	CPDQT-413	left
RXNQT-4326	PROTON	right
RXNQT-4326	CPDQT-417	right
RXNQT-4326	UDP	right
RXN-16036	Oleoyl-lipid	left
RXN-16036	Reduced-ferredoxins	left
RXN-16036	OXYGEN-MOLECULE	left
RXN-16036	PROTON	left
RXN-16036	Linoleoyl-groups	right
RXN-16036	Oxidized-ferredoxins	right
RXN-16036	WATER	right
RXN-9518	R-3-hydroxyhexanoyl-ACPs	left
RXN-9518	NADP	left
RXN-9518	3-oxo-hexanoyl-ACPs	right
RXN-9518	NADPH	right
RXN-9518	PROTON	right
RXN-9191	S-ADENOSYLMETHIONINE	left
RXN-9191	CPD-12117	left
RXN-9191	CPD-12125	right
RXN-9191	ADENOSYL-HOMO-CYS	right
RXN-9191	PROTON	right
RXN-21522	Hydroxymethylbilane-Synthase-Cys	left
RXN-21522	HYDROXYMETHYLBILANE	left
RXN-21522	Hydroxymethylbilane-Synthase-ES2	right
RXN-21522	WATER	right
2.4.1.141-RXN	CPD-190	left
2.4.1.141-RXN	UDP-N-ACETYL-D-GLUCOSAMINE	left
2.4.1.141-RXN	NN-DIACETYLCHITOBIOSYLDIPHOSPHODOLICHO	right
2.4.1.141-RXN	PROTON	right
2.4.1.141-RXN	UDP	right
RXN-12613	CPD-13578	left
RXN-12613	WATER	left
RXN-12613	HMP	right
RXN-12613	AMMONIUM	right
TRYPTOPHAN-AMINOTRANSFERASE-RXN	2-KETOGLUTARATE	left
TRYPTOPHAN-AMINOTRANSFERASE-RXN	TRP	left
TRYPTOPHAN-AMINOTRANSFERASE-RXN	GLT	right
TRYPTOPHAN-AMINOTRANSFERASE-RXN	INDOLE_PYRUVATE	right
RXN-18483	CPD-19817	left
RXN-18483	Red-NADPH-Hemoprotein-Reductases	left
RXN-18483	OXYGEN-MOLECULE	left
RXN-18483	CPD-19818	right
RXN-18483	Ox-NADPH-Hemoprotein-Reductases	right
RXN-18483	WATER	right
RXN0-5515	CTP	left
RXN0-5515	2-3-4-Saturated-L-Phosphatidates	left
RXN0-5515	PROTON	left
RXN0-5515	PPI	right
RXN0-5515	CDP-2-3-4-Saturated-Diacylglycerols	right
RXN-8363	CPD-8160	left
RXN-8363	OXYGEN-MOLECULE	left
RXN-8363	Reduced-ferredoxins	left
RXN-8363	PROTON	left
RXN-8363	CPD-8161	right
RXN-8363	WATER	right
RXN-8363	Oxidized-ferredoxins	right
RXN-4723	CPD-12575	left
RXN-4723	CPD-4210	left
RXN-4723	PROTON	right
RXN-4723	CPD-4614	right
RXN-4723	UDP	right
4.3.1.4-RXN	CPD-671	left
4.3.1.4-RXN	PROTON	left
4.3.1.4-RXN	AMMONIUM	right
4.3.1.4-RXN	5-10-METHENYL-THF-GLU-N	right
RXN-20892	4-METHYL-MYO-INOSITOL	left
RXN-20892	NAD	left
RXN-20892	CPD-22515	right
RXN-20892	NADH	right
RXN-20892	PROTON	right
HISTALDEHYD-RXN	HISTIDINAL	left
HISTALDEHYD-RXN	NAD	left
HISTALDEHYD-RXN	WATER	left
HISTALDEHYD-RXN	PROTON	right
HISTALDEHYD-RXN	HIS	right
HISTALDEHYD-RXN	NADH	right
RXN-16344	CPD-17595	left
RXN-16344	2-KETOGLUTARATE	left
RXN-16344	OXYGEN-MOLECULE	left
RXN-16344	CPD-8958	right
RXN-16344	SUC	right
RXN-16344	CARBON-DIOXIDE	right
RXN-16344	WATER	right
RXN-8681	CPD-8911	left
RXN-8681	NAD	left
RXN-8681	PROTON	right
RXN-8681	CPD-8912	right
RXN-8681	NADH	right
RXN-10740	UDP-L-RHAMNOSE	left
RXN-10740	NADP	left
RXN-10740	CPD-11540	right
RXN-10740	NADPH	right
RXN-10740	PROTON	right
PEPSYNTH-RXN	WATER	left
PEPSYNTH-RXN	PYRUVATE	left
PEPSYNTH-RXN	ATP	left
PEPSYNTH-RXN	PROTON	right
PEPSYNTH-RXN	Pi	right
PEPSYNTH-RXN	PHOSPHO-ENOL-PYRUVATE	right
PEPSYNTH-RXN	AMP	right
RXN-8443	CPD-8259	left
RXN-8443	ATP	left
RXN-8443	PROTON	right
RXN-8443	NICOTINATE_NUCLEOTIDE	right
RXN-8443	ADP	right
RXN66-321	CPD-4186	left
RXN66-321	NADP	left
RXN66-321	5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL	right
RXN66-321	NADPH	right
RXN66-321	PROTON	right
GUANOSINEKIN-RXN	GUANOSINE	left
GUANOSINEKIN-RXN	ATP	left
GUANOSINEKIN-RXN	PROTON	right
GUANOSINEKIN-RXN	GMP	right
GUANOSINEKIN-RXN	ADP	right
AMP-DEPHOSPHORYLATION-RXN	AMP	left
AMP-DEPHOSPHORYLATION-RXN	WATER	left
AMP-DEPHOSPHORYLATION-RXN	ADENOSINE	right
AMP-DEPHOSPHORYLATION-RXN	Pi	right
RXN-15332	CPD-16538	left
RXN-15332	1-O-SINAPOYL-BETA-D-GLUCOSE	left
RXN-15332	CPD-16539	right
RXN-15332	Glucopyranose	right
N-ACETYLGLUCOSAMINE-KINASE-RXN	N-acetyl-D-glucosamine	left
N-ACETYLGLUCOSAMINE-KINASE-RXN	ATP	left
N-ACETYLGLUCOSAMINE-KINASE-RXN	N-ACETYL-D-GLUCOSAMINE-6-P	right
N-ACETYLGLUCOSAMINE-KINASE-RXN	PROTON	right
N-ACETYLGLUCOSAMINE-KINASE-RXN	ADP	right
3.1.4.37-RXN	Cyclic-2-3-Ribonucleoside-Monophosphates	left
3.1.4.37-RXN	WATER	left
3.1.4.37-RXN	2-Prime-Ribonucleoside-Monophosphates	right
3.1.4.37-RXN	PROTON	right
NUCLEOSIDE-TRIPHOSPHATASE-RXN	WATER	left
NUCLEOSIDE-TRIPHOSPHATASE-RXN	Nucleoside-Triphosphates	left
NUCLEOSIDE-TRIPHOSPHATASE-RXN	Pi	right
NUCLEOSIDE-TRIPHOSPHATASE-RXN	Nucleoside-Diphosphates	right
NUCLEOSIDE-TRIPHOSPHATASE-RXN	PROTON	right
2.1.1.64-RXN	S-ADENOSYLMETHIONINE	left
2.1.1.64-RXN	CPD-7158	left
2.1.1.64-RXN	PROTON	right
2.1.1.64-RXN	CPD-9957	right
2.1.1.64-RXN	ADENOSYL-HOMO-CYS	right
RXN-19009	CPD-13118	left
RXN-19009	N4-N-ACETYL-BETA-D-GLUCOSAMINYL-X	left
RXN-19009	N4-N-ACETYL-BETA-D-GLUCOSAMINYL-XF	right
RXN-19009	PROTON	right
RXN-19009	GDP	right
AMINOBUTDEHYDROG-RXN	4-AMINO-BUTYRALDEHYDE	left
AMINOBUTDEHYDROG-RXN	NAD	left
AMINOBUTDEHYDROG-RXN	WATER	left
AMINOBUTDEHYDROG-RXN	4-AMINO-BUTYRATE	right
AMINOBUTDEHYDROG-RXN	NADH	right
AMINOBUTDEHYDROG-RXN	PROTON	right
RXN-17350	CPD-18756	left
RXN-17350	OXYGEN-MOLECULE	left
RXN-17350	Red-NADPH-Hemoprotein-Reductases	left
RXN-17350	CPD-18757	right
RXN-17350	WATER	right
RXN-17350	Ox-NADPH-Hemoprotein-Reductases	right
CORTISONE-BETA-REDUCTASE-RXN	CPD-287	left
CORTISONE-BETA-REDUCTASE-RXN	NADP	left
CORTISONE-BETA-REDUCTASE-RXN	PROTON	right
CORTISONE-BETA-REDUCTASE-RXN	CORTISONE	right
CORTISONE-BETA-REDUCTASE-RXN	NADPH	right
ARGSUCCINSYN-RXN	L-ASPARTATE	left
ARGSUCCINSYN-RXN	L-CITRULLINE	left
ARGSUCCINSYN-RXN	ATP	left
ARGSUCCINSYN-RXN	PROTON	right
ARGSUCCINSYN-RXN	L-ARGININO-SUCCINATE	right
ARGSUCCINSYN-RXN	PPI	right
ARGSUCCINSYN-RXN	AMP	right
RXN-11529	CPD-3943	left
RXN-11529	Red-NADPH-Hemoprotein-Reductases	left
RXN-11529	OXYGEN-MOLECULE	left
RXN-11529	CPD-12495	right
RXN-11529	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11529	WATER	right
TRANS-RXN0-550	ARSENATE	left
TRANS-RXN0-550	PROTON	left
TRANS-RXN0-550	PROTON	right
TRANS-RXN0-550	ARSENATE	right
RXN-4735	CPD-12575	left
RXN-4735	CPD-4441	left
RXN-4735	CPD-4620	right
RXN-4735	PROTON	right
RXN-4735	UDP	right
ADPREDUCT-RXN	DADP	left
ADPREDUCT-RXN	Ox-Thioredoxin	left
ADPREDUCT-RXN	WATER	left
ADPREDUCT-RXN	ADP	right
ADPREDUCT-RXN	Red-Thioredoxin	right
R146-RXN	CPD-85	left
