reaction_id	PlantCyc.ID	side
CYCLOARTENOL-SYNTHASE-RXN	CYCLOARTENOL	right
RXN-16200	CPD-9311	left
RXN-16200	CPD-17446	right
RXN-16200	WATER	right
GLUTAMATE-DEHYDROGENASE-RXN	WATER	left
GLUTAMATE-DEHYDROGENASE-RXN	NAD	left
GLUTAMATE-DEHYDROGENASE-RXN	GLT	left
GLUTAMATE-DEHYDROGENASE-RXN	2-KETOGLUTARATE	right
GLUTAMATE-DEHYDROGENASE-RXN	AMMONIUM	right
GLUTAMATE-DEHYDROGENASE-RXN	NADH	right
GLUTAMATE-DEHYDROGENASE-RXN	PROTON	right
RXN-13059	CPD-14075	left
RXN-13059	CPD-7994	left
RXN-13059	CPD-14076	right
RXN-13059	PROTON	right
RXN-9527	Octanoyl-ACPs	left
RXN-9527	MALONYL-ACP	left
RXN-9527	PROTON	left
RXN-9527	3-oxo-decanoyl-ACPs	right
RXN-9527	CARBON-DIOXIDE	right
RXN-9527	ACP	right
2.3.2.15-RXN	Poly-Gamma-Glutamylcysteine-Glycines	left
2.3.2.15-RXN	GLUTATHIONE	left
2.3.2.15-RXN	Poly-Gamma-Glutamylcysteine-Glycines	right
2.3.2.15-RXN	GLY	right
MALONYL-COA-ACP-TRANSACYL-RXN	ACP	left
MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-COA	left
MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-ACP	right
MALONYL-COA-ACP-TRANSACYL-RXN	CO-A	right
RXN-15361	1-O-SINAPOYL-BETA-D-GLUCOSE	left
RXN-15361	D-GLUCARATE	left
RXN-15361	O-SINAPOYLGLUCARATE	right
RXN-15361	Glucopyranose	right
RXN-14069	NARINGENIN-CMPD	left
RXN-14069	Red-NADPH-Hemoprotein-Reductases	left
RXN-14069	OXYGEN-MOLECULE	left
RXN-14069	CPD-15074	right
RXN-14069	Ox-NADPH-Hemoprotein-Reductases	right
RXN-14069	WATER	right
RXN-14069	PROTON	right
RXN-22711	CHORISMATE	left
RXN-22711	AMMONIA	left
RXN-22711	PROTON	left
RXN-22711	CPD-9517	right
RXN-22711	WATER	right
RXN-13526	CPD-14511	left
RXN-13526	Acceptor	left
RXN-13526	CPD-14512	right
RXN-13526	Donor-H2	right
RXN-20922	CPD-22540	left
RXN-20922	NAD	left
RXN-20922	CPD-22541	right
RXN-20922	NADH	right
RXN-20922	PROTON	right
RXN0-4401	NADH	left
RXN0-4401	WATER	left
RXN0-4401	AMP	right
RXN0-4401	NMNH	right
RXN0-4401	PROTON	right
RXN-8990	PROTON	left
RXN-8990	PHE	left
RXN-8990	OXYGEN-MOLECULE	left
RXN-8990	WATER	left
RXN-8990	PHENYLACETALDEHYDE	right
RXN-8990	AMMONIUM	right
RXN-8990	HYDROGEN-PEROXIDE	right
RXN-8990	CARBON-DIOXIDE	right
RXN-12349	FERULOYL-COA	left
RXN-12349	2-KETOGLUTARATE	left
RXN-12349	OXYGEN-MOLECULE	left
RXN-12349	CPD-13328	right
RXN-12349	SUC	right
RXN-12349	CARBON-DIOXIDE	right
RXN-7759	UDP-L-RHAMNOSE	left
RXN-7759	CPD-7073	left
RXN-7759	PROTON	right
RXN-7759	UDP	right
RXN-7759	CPD-7075	right
RXN-114	CPD-236	left
RXN-114	2-KETOGLUTARATE	left
RXN-114	OXYGEN-MOLECULE	left
RXN-114	PROTON	right
RXN-114	CPD-251	right
RXN-114	SUC	right
RXN-114	CARBON-DIOXIDE	right
RXN-114	WATER	right
METHIONINE-GAMMA-LYASE-RXN	MET	left
METHIONINE-GAMMA-LYASE-RXN	WATER	left
METHIONINE-GAMMA-LYASE-RXN	CPD-7671	right
METHIONINE-GAMMA-LYASE-RXN	AMMONIUM	right
METHIONINE-GAMMA-LYASE-RXN	2-OXOBUTANOATE	right
R146-RXN	CPD-85	left
R146-RXN	OXYGEN-MOLECULE	left
R146-RXN	PROTON	right
R146-RXN	CPD-7672	right
R146-RXN	FORMATE	right
R146-RXN	CARBON-MONOXIDE	right
RXN-9955	3-Isopropenyl-4H-hexano-lactones	left
RXN-9955	3-Isopropenyl-6-oxoheptanoates	right
RXN-9955	PROTON	right
RXN0-5216	CPD0-1063	left
RXN0-5216	WATER	left
RXN0-5216	CPD-15979	right
RXN0-5216	GLYCERATE	right
RXN-7570	EPOXYSQUALENE	left
RXN-7570	CPD-6948	right
RXN-11264	CPD-9933	left
RXN-11264	ACET	left
RXN-11264	NADP	left
RXN-11264	CPD-12215	right
RXN-11264	NADPH	right
RXN-7021	CPD-12575	left
RXN-7021	CPD-6365	left
RXN-7021	CPD-13811	right
RXN-7021	UDP	right
2.3.1.156-RXN	ISOVALERYL-COA	left
2.3.1.156-RXN	MALONYL-COA	left
2.3.1.156-RXN	PROTON	left
2.3.1.156-RXN	3-METHYL-1-246-TRIHYDROXYPHENYLBUTAN	right
2.3.1.156-RXN	CARBON-DIOXIDE	right
2.3.1.156-RXN	CO-A	right
RXN-7998	P-COUMAROYL-COA	left
RXN-7998	PELARGONIDIN-3-GLUCOSIDE-CMPD	left
RXN-7998	CPD-7384	right
RXN-7998	CO-A	right
RXN-8730	CPD-506	left
RXN-8730	WATER	left
RXN-8730	INOSITOL-1-3-4-TRIPHOSPHATE	right
RXN-8730	Pi	right
RXN-8456	CPD-8633	left
RXN-8456	OXYGEN-MOLECULE	left
RXN-8456	CPD-8635	right
RXN-8456	WATER	right
ALLENE-OXIDE-CYCLASE-RXN	CPD-728	left
ALLENE-OXIDE-CYCLASE-RXN	CPD-729	right
RXN18C3-60	S-ADENOSYLMETHIONINE	left
RXN18C3-60	CATECHOL	left
RXN18C3-60	CPD-400	right
RXN18C3-60	ADENOSYL-HOMO-CYS	right
RXN18C3-60	PROTON	right
RXN-19425	CPD-15364	left
RXN-19425	1-Acyl-sn-glycero-3-phosphocholines	left
RXN-19425	CPD-18171	right
RXN-19425	CO-A	right
GMKALT-RXN	ATP	left
GMKALT-RXN	DGMP	left
GMKALT-RXN	ADP	right
GMKALT-RXN	DGDP	right
RXN-9082	DTDP-RHAMNOSE	left
RXN-9082	ISOORIENTIN	left
RXN-9082	CPD-9587	right
RXN-9082	TDP	right
RXN-9082	PROTON	right
RXN-9617	CPD-10254	left
RXN-9617	OXYGEN-MOLECULE	left
RXN-9617	FERROCYTOCHROME-B5	left
RXN-9617	PROTON	left
RXN-9617	CPD-10255	right
RXN-9617	WATER	right
RXN-9617	FERRICYTOCHROME-B5	right
RXN-10725	MALONYL-COA	left
RXN-10725	PROTON	left
RXN-10725	CPD-11553	right
RXN-10725	CO-A	right
RXN-10725	CARBON-DIOXIDE	right
RXN-10725	WATER	right
RXN-19705	CPD-12575	left
RXN-19705	CPD-15447	left
RXN-19705	CPD-15446	right
RXN-19705	UDP	right
RXN-19705	PROTON	right
RXN-13512	CPD-14502	left
RXN-13512	CPD-12575	left
RXN-13512	CPD-14505	right
RXN-13512	UDP	right
RXN-14971	ETR-Quinones	left
RXN-14971	SUC	left
RXN-14971	ETR-Quinols	right
RXN-14971	FUM	right
URIDINE-NUCLEOSIDASE-RXN	URIDINE	left
URIDINE-NUCLEOSIDASE-RXN	WATER	left
URIDINE-NUCLEOSIDASE-RXN	D-Ribofuranose	right
URIDINE-NUCLEOSIDASE-RXN	URACIL	right
RXN-7142	CPD-6641	left
RXN-7142	CPD-4211	left
RXN-7142	CPD-6642	right
RXN-7142	PPI	right
RXN-21539	5-METHYL-THF-GLU-N	left
RXN-21539	Methionine-synthase-cob-I-alamins	left
RXN-21539	PROTON	left
RXN-21539	THF-GLU-N	right
RXN-21539	METHIONINE-SYNTHASE-METHYLCOBALAMIN	right
GEISSOSCHIZINE-DEHYDROGENASE-RXN	NADP	left
GEISSOSCHIZINE-DEHYDROGENASE-RXN	GEISSOSCHIZINE	left
GEISSOSCHIZINE-DEHYDROGENASE-RXN	NADPH	right
GEISSOSCHIZINE-DEHYDROGENASE-RXN	421-DEHYDROGEISSOSCHIZINE	right
RXN-8991	2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	left
RXN-8991	CPD-9451	right
RXN-8991	WATER	right
RXN-11325	CPD-3617	left
RXN-11325	Red-NADPH-Hemoprotein-Reductases	left
RXN-11325	OXYGEN-MOLECULE	left
RXN-11325	10-HYDROXYDECANOATE	right
RXN-11325	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11325	WATER	right
RXN-17428	CHLOROPHYLL-A	left
RXN-17428	NADP	left
RXN-17428	CPD-7005	right
RXN-17428	NADPH	right
RXN-17428	PROTON	right
RXN-12882	CPD-13922	left
RXN-12882	OXYGEN-MOLECULE	left
RXN-12882	Red-NADPH-Hemoprotein-Reductases	left
RXN-12882	CPD-13923	right
RXN-12882	Ox-NADPH-Hemoprotein-Reductases	right
RXN-12882	WATER	right
RXN-12882	PROTON	right
RXN-90	CPD-12575	left
RXN-90	SINAPYL-ALCOHOL	left
RXN-90	PROTON	right
RXN-90	CPD-63	right
RXN-90	UDP	right
RXN0-5391	CPD0-1162	left
RXN0-5391	CPD0-1158	right
RXN-13494	CPD-14485	left
RXN-13494	Red-NADPH-Hemoprotein-Reductases	left
RXN-13494	OXYGEN-MOLECULE	left
RXN-13494	CPD-14483	right
RXN-13494	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13494	WATER	right
RXN-13494	PROTON	right
RXN-8281	4-METHYL-MYO-INOSITOL	left
RXN-8281	CPD-458	left
RXN-8281	CPD-8058	right
RXN-8281	MYO-INOSITOL	right
RXN-14206	4a-Hydroxytetrahydrobiopterins	left
RXN-14206	6-7-Dihydrobiopterins	right
RXN-14206	WATER	right
RXN-14198	DCTP	left
RXN-14198	WATER	left
RXN-14198	DCMP	right
RXN-14198	Pi	right
RXN-14198	PROTON	right
RXN-11257	P-COUMAROYL-COA	left
RXN-11257	SPERMIDINE	left
RXN-11257	PROTON	right
RXN-11257	CPD-12212	right
RXN-11257	CO-A	right
4.3.3.3-RXN	WATER	left
4.3.3.3-RXN	DEACETYLISOIPECOSIDE	left
4.3.3.3-RXN	DOPAMINE	right
4.3.3.3-RXN	SECOLOGANIN-CPD	right
RXN-7836	Trans-3-enoyl-CoAs	left
RXN-7836	TRANS-D2-ENOYL-COA	right
RXN-16782	CPD-18091	left
RXN-16782	CAFFEOYL-COA	left
RXN-16782	PROTON	left
RXN-16782	CPD-18100	right
RXN-16782	CO-A	right
ORNCARBAMTRANSFER-RXN	L-ORNITHINE	left
ORNCARBAMTRANSFER-RXN	CARBAMOYL-P	left
ORNCARBAMTRANSFER-RXN	PROTON	right
ORNCARBAMTRANSFER-RXN	L-CITRULLINE	right
ORNCARBAMTRANSFER-RXN	Pi	right
RXN-8496	CPD-8677	left
RXN-8496	CPD-8679	right
RXN-8496	WATER	right
RXN-14238	CPD-12575	left
RXN-14238	CPD-12724	left
RXN-14238	CPD-15176	right
RXN-14238	UDP	right
RXN-14238	PROTON	right
PHOSPHOLIPASE-C-RXN	PHOSPHATIDYLCHOLINE	left
PHOSPHOLIPASE-C-RXN	WATER	left
PHOSPHOLIPASE-C-RXN	PHOSPHORYL-CHOLINE	right
PHOSPHOLIPASE-C-RXN	DIACYLGLYCEROL	right
PHOSPHOLIPASE-C-RXN	PROTON	right
RXN-17348	S-ADENOSYLMETHIONINE	left
RXN-17348	CPD-18755	left
RXN-17348	ADENOSYL-HOMO-CYS	right
RXN-17348	CPD-17595	right
RXN-17348	PROTON	right
RXN-11852	ACETYL-COA	left
RXN-11852	CIS-3-HEXENOL	left
RXN-11852	CPD-12846	right
RXN-11852	CO-A	right
RXN-10769	CPD-11641	left
RXN-10769	WATER	left
RXN-10769	CPD-182	right
RXN-10769	Glucopyranose	right
RXN-8187	CPD-7849	left
RXN-8187	Reduced-ferredoxins	left
RXN-8187	PROTON	left
RXN-8187	OXYGEN-MOLECULE	left
RXN-8187	CPD-7847	right
RXN-8187	Oxidized-ferredoxins	right
RXN-8187	WATER	right
RXN-7820	CPD-20012	left
RXN-7820	CPD-4211	left
RXN-7820	PROTON	right
RXN-7820	CPD-7120	right
RXN-7820	PPI	right
RXN-15492	CPD-8962	left
RXN-15492	CPD-12575	left
RXN-15492	CPD-16747	right
RXN-15492	UDP	right
RXN-15492	PROTON	right
RXN-10772	Gentiobiose	left
RXN-10772	WATER	left
RXN-10772	Glucopyranose	right
RXN-23070	CPD-7169	left
RXN-23070	OXYGEN-MOLECULE	left
RXN-23070	CPD-25512	right
RXN-23070	WATER	right
RXN-16372	CPD-17610	left
RXN-16372	CPD-17607	right
RXN-16372	CARBON-DIOXIDE	right
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	WATER	left
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE	left
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	Pi	right
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	2-CARBOXY-D-ARABINITOL	right
RXN-11671	CPD-8158	left
RXN-11671	Red-NADPH-Hemoprotein-Reductases	left
RXN-11671	OXYGEN-MOLECULE	left
RXN-11671	CPD-12644	right
RXN-11671	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11671	WATER	right
RXN-12959	CTP	left
RXN-12959	DIACYLGLYCEROL	left
RXN-12959	CDP	right
RXN-12959	L-PHOSPHATIDATE	right
RXN-12959	PROTON	right
RXN-4845	CPD-4743	left
RXN-4845	OXYGEN-MOLECULE	left
RXN-4845	Donor-H2	left
RXN-4845	CPD-4744	right
RXN-4845	WATER	right
RXN-4845	Acceptor	right
RXN-16043	GAMMA-LINOLENOYL-COA	left
RXN-16043	Glycerolipids	left
RXN-16043	Gamma-linolenoyl-groups	right
RXN-16043	CO-A	right
RXN-7248	CPD-6743	left
RXN-7248	WATER	left
RXN-7248	CPD-6745	right
RXN-7248	Pi	right
RXN-9218	CPD-9851	left
RXN-9218	Acceptor	left
RXN-9218	CPD-9826	right
RXN-9218	Donor-H2	right
RXN-3591	CPD-3424	left
RXN-3591	WATER	left
RXN-3591	DAIDZEIN	right
RXN-3591	Glucopyranose	right
GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	GLN	left
GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	PYRUVATE	left
GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	2-KETO-GLUTARAMATE	right
GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	L-ALPHA-ALANINE	right
RXN-9697	TYR	left
RXN-9697	COUMARATE	right
RXN-9697	AMMONIUM	right
RXN-1641	PHOSPHATIDYLCHOLINE	left
RXN-1641	DIACYLGLYCEROL	left
RXN-1641	Triacylglycerols	right
RXN-1641	2-Lysophosphatidylcholines	right
RXN-18216	alkenyl-glucosinolate	left
RXN-18216	WATER	left
RXN-18216	Alkenyl-Thiohydroximate-O-Sulfates	right
RXN-18216	Glucopyranose	right
RXNQT-4370	OXYGEN-MOLECULE	left
RXNQT-4370	LINOLENIC_ACID	left
RXNQT-4370	CPDQT-458	right
RXN-16778	CPD-7117	left
RXN-16778	UDP-D-XYLOSE	left
RXN-16778	CPD-18092	right
RXN-16778	UDP	right
RXN-16778	PROTON	right
RXN-8584	CPD-461	left
RXN-8584	Beta-phellandrene	right
RXN-8584	PPI	right
RXN-10601	FARNESYL-PP	left
RXN-10601	PPI	right
RXN-10601	CPD-11414	right
RXN-10722	CPD-11552	left
RXN-10722	XANTHURENATE	right
RXN-10722	WATER	right
RXN-8875	CPD-14553	left
RXN-8875	CPD-9217	left
RXN-8875	PROTON	right
RXN-8875	CPD-9213	right
RXN-8875	UDP	right
RXN-11832	ATP	left
RXN-11832	CMP	left
RXN-11832	ADP	right
RXN-11832	CDP	right
RXN-11681	Gamma-linolenoyl-groups	left
RXN-11681	OXYGEN-MOLECULE	left
RXN-11681	FERROCYTOCHROME-B5	left
RXN-11681	PROTON	left
RXN-11681	CPD-17280	right
RXN-11681	WATER	right
RXN-11681	FERRICYTOCHROME-B5	right
RXN-8983	S-ADENOSYLMETHIONINE	left
RXN-8983	CPD-9425	left
RXN-8983	PROTON	right
RXN-8983	CPD-9426	right
RXN-8983	ADENOSYL-HOMO-CYS	right
RXN-18153	CPD-19464	left
RXN-18153	OXYGEN-MOLECULE	left
RXN-18153	Red-NADPH-Hemoprotein-Reductases	left
RXN-18153	CPD-19463	right
RXN-18153	WATER	right
RXN-18153	Ox-NADPH-Hemoprotein-Reductases	right
RXN-15533	CPD-9410	left
RXN-15533	Red-NADPH-Hemoprotein-Reductases	left
RXN-15533	OXYGEN-MOLECULE	left
RXN-15533	CPD-16771	right
RXN-15533	Ox-NADPH-Hemoprotein-Reductases	right
RXN-15533	WATER	right
RXN1F-775	CPD-591	left
RXN1F-775	CPD-12575	left
RXN1F-775	CPD1F-766	right
RXN1F-775	UDP	right
RXN1F-775	PROTON	right
RXN-8144	7-O-ACETYLSALUTARIDINOL	left
RXN-8144	PROTON	right
RXN-8144	CPD-7710	right
RXN-8144	ACET	right
ETHYL-RXN	ASCORBATE	left
ETHYL-RXN	CPD-68	left
ETHYL-RXN	OXYGEN-MOLECULE	left
ETHYL-RXN	WATER	right
ETHYL-RXN	ETHYLENE-CMPD	right
ETHYL-RXN	L-DEHYDRO-ASCORBATE	right
ETHYL-RXN	HCN	right
ETHYL-RXN	CARBON-DIOXIDE	right
RXN6666-7	S-ADENOSYLMETHIONINE	left
RXN6666-7	DOPAMINE	left
RXN6666-7	PROTON	right
RXN6666-7	ADENOSYL-HOMO-CYS	right
RXN6666-7	CPD-7650	right
RXN-8440	CPD-8256	left
RXN-8440	Galactosides	left
RXN-8440	CPD-8258	right
RXN0-5224	HCO3	left
RXN0-5224	PROTON	left
RXN0-5224	CARBON-DIOXIDE	right
RXN0-5224	WATER	right
RXN-16405	CPD-17641	left
RXN-16405	NADPH	left
RXN-16405	PROTON	left
RXN-16405	CPD-17643	right
RXN-16405	CO-A	right
RXN-16405	NADP	right
RXN-13640	2K-4CH3-PENTANOATE	left
RXN-13640	OXYGEN-MOLECULE	left
RXN-13640	CPD-14642	right
RXN-13640	CARBON-DIOXIDE	right
RXN-22002	BCCP-L-lysine	left
RXN-22002	BIO-5-AMP	left
RXN-22002	BCCP-biotin-L-lysine	right
RXN-22002	AMP	right
RXN-22002	PROTON	right
RXN-19688	CPD-12575	left
RXN-19688	CPD-7610	left
RXN-19688	CPD-9490	right
RXN-19688	UDP	right
RXN-19688	PROTON	right
RXN0-5184	1-4-alpha-D-Glucan	left
RXN0-5184	Pi	left
RXN0-5184	1-4-alpha-D-Glucan	right
RXN0-5184	GLC-1-P	right
RXN-12087	VINYL-ACETATE	left
RXN-12087	WATER	left
RXN-12087	ALLYL-ALCOHOL	right
RXN-12087	FORMATE	right
3.5.5.4-RXN	PROTON	left
3.5.5.4-RXN	WATER	left
3.5.5.4-RXN	CPD-603	left
3.5.5.4-RXN	AMMONIUM	right
3.5.5.4-RXN	L-ASPARTATE	right
RXN-8622	FARNESYL-PP	left
RXN-8622	Sesquisabinene	right
RXN-8622	PPI	right
RXN-19973	CPD-21549	left
RXN-19973	CPD-21545	right
RXN-19973	ACET	right
RXN-19973	PROTON	right
RXN-11441	CPD-12400	left
RXN-11441	WATER	left
RXN-11441	CPDQT-413	right
RXN-11441	CPD-12607	right
GLY3KIN-RXN	GLYCERATE	left
GLY3KIN-RXN	ATP	left
GLY3KIN-RXN	PROTON	right
GLY3KIN-RXN	G3P	right
GLY3KIN-RXN	ADP	right
RXN-11226	CPD-12180	left
RXN-11226	FERULOYL-COA	left
RXN-11226	WATER	left
RXN-11226	CPD-6602	right
RXN-11226	CO-A	right
RXN-11226	CARBON-DIOXIDE	right
RXN-708	CPD-707	left
RXN-708	NADP	left
RXN-708	CPD-4141	right
RXN-708	NADPH	right
RXN-708	PROTON	right
RXNQT-4341	CPDQT-280	left
RXNQT-4341	OXYGEN-MOLECULE	left
RXNQT-4341	PROTON	right
RXNQT-4341	CPDQT-273	right
RXNQT-4341	CPD-3746	right
RXN-9802	16-HYDROXYPALMITATE	left
RXN-9802	NADP	left
RXN-9802	PROTON	right
RXN-9802	CPD-10512	right
RXN-9802	NADPH	right
RXN-982	ARSENATE	left
RXN-982	GLUTATHIONE	left
RXN-982	Red-Glutaredoxins	left
RXN-982	PROTON	left
RXN-982	CPD0-2040	right
RXN-982	Grx-GSH-dithiol	right
RXN-982	WATER	right
RXN-9318	CPD-9939	left
RXN-9318	Acceptor	left
RXN-9318	CPD-9940	right
RXN-9318	Donor-H2	right
SPHINGANINE-KINASE-RXN	CPD-13612	left
SPHINGANINE-KINASE-RXN	ATP	left
SPHINGANINE-KINASE-RXN	PROTON	right
SPHINGANINE-KINASE-RXN	CPD-649	right
SPHINGANINE-KINASE-RXN	ADP	right
RXN-9454	CPD-12745	left
RXN-9454	WATER	left
RXN-9454	CPD-10110	right
RXN-9454	PPI	right
RXN-14513	CPD-3705	left
RXN-14513	WATER	left
RXN-14513	Pi	right
RXN-14513	ADENOSINE	right
RXN-13293	Long-Chain-Aldehydes	left
RXN-13293	NADH	left
RXN-13293	PROTON	left
RXN-13293	Long-chain-alcohols	right
RXN-13293	NAD	right
CONIFERIN-BETA-GLUCOSIDASE-RXN	WATER	left
CONIFERIN-BETA-GLUCOSIDASE-RXN	CPD-1777	left
CONIFERIN-BETA-GLUCOSIDASE-RXN	CONIFERYL-ALCOHOL	right
CONIFERIN-BETA-GLUCOSIDASE-RXN	Glucopyranose	right
RXN-21163	CPD-22763	left
RXN-21163	FERROCYTOCHROME-B5	left
RXN-21163	OXYGEN-MOLECULE	left
RXN-21163	PROTON	left
RXN-21163	CPD-22764	right
RXN-21163	FERRICYTOCHROME-B5	right
RXN-21163	WATER	right
RXN-13415	CPD-14378	left
RXN-13415	Deoxyhypusine-Synthase-Lysine	left
RXN-13415	N-4-aminobutylidene-enzyme-lysine	right
RXN-13415	CPD-313	right
RXN-10707	CPD-11525	left
RXN-10707	OXYGEN-MOLECULE	left
RXN-10707	CPD-11526	right
RXN-10707	HYDROGEN-PEROXIDE	right
RXN-18188	CPDQT-33	left
RXN-18188	CPD-19479	right
RXN-18188	WATER	right
RXN-21159	CPD-4181	left
RXN-21159	OXYGEN-MOLECULE	left
RXN-21159	FERROCYTOCHROME-B5	left
RXN-21159	PROTON	left
RXN-21159	CPD-22761	right
RXN-21159	WATER	right
RXN-21159	FERRICYTOCHROME-B5	right
RXN-7589	CPD-6228	left
RXN-7589	OXYGEN-MOLECULE	left
RXN-7589	2-KETOGLUTARATE	left
RXN-7589	CPD-6202	right
RXN-7589	CARBON-DIOXIDE	right
RXN-7589	SUC	right
RXN-11684	CPD-15074	left
RXN-11684	CPD-12655	right
RXN-16046	Linoleoyl-groups	left
RXN-16046	FERROCYTOCHROME-B5	left
RXN-16046	OXYGEN-MOLECULE	left
RXN-16046	PROTON	left
RXN-16046	Alpha-linolenoyl-groups	right
RXN-16046	FERRICYTOCHROME-B5	right
RXN-16046	WATER	right
RXN-9036	CPD-12575	left
RXN-9036	CPD-9481	left
RXN-9036	CPD-9484	right
RXN-9036	UDP	right
RXN-9036	PROTON	right
RXN-14449	CPD-8654	left
RXN-14449	CPD-15281	left
RXN-14449	PROTON	left
RXN-14449	CPD-15297	right
RXN-14449	Glucopyranose	right
RXN-13454	CPD-14427	left
RXN-13454	Glucopyranose	left
RXN-13454	CPD-14428	right
RXN-13454	WATER	right
RXN-18383	4-HYDROXY-BUTYRYL-COA	left
RXN-18383	OXYGEN-MOLECULE	left
RXN-18383	OH-CROTONYL-COA	right
RXN-18383	HYDROGEN-PEROXIDE	right
RXN0-5254	Menaquinones	left
RXN0-5254	PROTON	left
RXN0-5254	E-	left
RXN0-5254	Menaquinols	right
RXN-13938	CPD-7061	left
RXN-13938	WATER	left
RXN-13938	PROTON	left
RXN-13938	CPD-14963	right
RXN-13938	METOH	right
RXN-5741	CPD-195	left
RXN-5741	ACP	left
RXN-5741	ATP	left
RXN-5741	Octanoyl-ACPs	right
RXN-5741	AMP	right
RXN-5741	PPI	right
RXN18C3-109	CPD-20294	left
RXN18C3-109	ISOBUTYRYL-COA	left
RXN18C3-109	CPD-20297	right
RXN18C3-109	CO-A	right
RXN-5469	CPD-5167	left
RXN-5469	CPD-171	left
RXN-5469	CPD-5168	right
RXN-5469	DOLICHOLP	right
RXN-5469	PROTON	right
RXN-16368	CPD-17610	left
RXN-16368	CPD-17606	right
RXN-16368	CARBON-DIOXIDE	right
RXN-22388	CPD-16459	left
RXN-22388	Pi	right
RXN-22388	PROTON	right
RXN-9911	PROTON	left
RXN-9911	FARNESYL-PP	left
RXN-9911	NADPH	left
RXN-9911	CPD-10662	right
RXN-9911	PPI	right
RXN-9911	NADP	right
RXN-9660	Decanoyl-ACPs	left
RXN-9660	NAD	left
RXN-9660	Trans-D2-decenoyl-ACPs	right
RXN-9660	NADH	right
RXN-9660	PROTON	right
RXN-8344	PROTON	left
RXN-8344	CPD-4	left
RXN-8344	ATP	left
RXN-8344	CPD-8122	right
RXN-8344	PPI	right
RXN-19723	CPD-4124	left
RXN-19723	FERROCYTOCHROME-B5	left
RXN-19723	OXYGEN-MOLECULE	left
RXN-19723	PROTON	left
RXN-19723	CPD-12914	right
RXN-19723	FERRICYTOCHROME-B5	right
RXN-19723	WATER	right
RXN-8225	16-EPIVELLOSIMINE	left
RXN-8225	VELLOSIMINE	right
RXNQT-4164	CPDQT-31	left
RXNQT-4164	CPDQT-36	right
RXN-13005	CPD-14040	left
RXN-13005	PROTON	left
RXN-13005	CPDQT-350	right
RXN-13005	CARBON-DIOXIDE	right
RXN-13005	WATER	right
ADENOSYLHOMOCYSTEINASE-RXN	ADENOSYL-HOMO-CYS	left
ADENOSYLHOMOCYSTEINASE-RXN	WATER	left
ADENOSYLHOMOCYSTEINASE-RXN	HOMO-CYS	right
ADENOSYLHOMOCYSTEINASE-RXN	ADENOSINE	right
NICOTINAMID-RXN	NIACINAMIDE	left
NICOTINAMID-RXN	WATER	left
NICOTINAMID-RXN	AMMONIUM	right
NICOTINAMID-RXN	NIACINE	right
RXN-14009	CPD-8067	left
RXN-14009	UDP-L-RHAMNOSE	left
RXN-14009	CPD-15023	right
RXN-14009	UDP	right
RXN-16364	S-ADENOSYLMETHIONINE	left
RXN-16364	CPD-8912	left
RXN-16364	CPD-17600	right
RXN-16364	ADENOSYL-HOMO-CYS	right
RXN-16364	PROTON	right
RXN-6561	2-OXOSUCCINAMATE	left
RXN-6561	Donor-H2	left
RXN-6561	2-HYDROXYSUCCINAMATE	right
RXN-6561	Acceptor	right
RXN-14372	Alpha-Amyloses	left
RXN-14372	CPD-7043	right
RXN-8736	S-ADENOSYLMETHIONINE	left
RXN-8736	CPD-8960	left
RXN-8736	PROTON	right
RXN-8736	CPD-8961	right
RXN-8736	ADENOSYL-HOMO-CYS	right
RXN-20997	Chalcone-Synthase-Tetraketide	left
RXN-20997	CPD-6993	right
RXN-20997	Chalcone-Synthase	right
RXN-11938	CPD-12914	left
RXN-11938	NAD	left
RXN-11938	CPD-12915	right
RXN-11938	NADH	right
RXN-11938	CARBON-DIOXIDE	right
RXN-16021	CPD-17263	left
RXN-16021	CPD-17264	right
RXN-16021	WATER	right
UROGENIIISYN-RXN	HYDROXYMETHYLBILANE	left
UROGENIIISYN-RXN	UROPORPHYRINOGEN-III	right
UROGENIIISYN-RXN	WATER	right
RXN-15447	PLASTOQUINONE	left
RXN-15447	E-	left
RXN-15447	PROTON	left
RXN-15447	Plastoquinols	right
RXN-8189	CPD1F-130	left
RXN-8189	OXYGEN-MOLECULE	left
RXN-8189	Donor-H2	left
RXN-8189	CPD-7852	right
RXN-8189	WATER	right
RXN-8189	Acceptor	right
RXN-12799	CPD-8691	left
