Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
C27-Steroids	C27-Steroids	a C 27 steroid	372.3756015408					C27H48			plantcyc <https://plantcyc.org/>		372.3756015408	CC(C)CCCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34))))		XIIAYQZJNBULGD-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholestane steroids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
3-Oxosteroyl-CoA	3-Oxosteroyl-CoA	a 3-oxo bile acid CoA ester	1123.3867387654					C45H68N7O18P3S			plantcyc <https://plantcyc.org/>		1123.3867387654	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(CC(=O)CCC(C)4C(CCC(C)56)7))))		URZYEVFFDFMJGU-NQLYPUFXSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	2,3,4-saturated fatty acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-xylofuranose	D-xylofuranose	D-xylofuranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)[C@@H]1([C@@H]([C@H](C(O)O1)O)O)		HMFHBZSHGGEWLO-IOVATXLUSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
NADHX	NADHX	NADHX	683.135336383					C21H29N7O15P2			plantcyc <https://plantcyc.org/>		683.135336383	C1(/N(C(O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))		IDBZKGQRLBFUFQ-SYZDXSIJSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Purine ribonucleoside diphosphates	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Olivose	D-Olivose	D-olivose	148.0735588736					C6H12O4			plantcyc <https://plantcyc.org/>	D-canarose // 2-deoxy-D-rhamnose // 2,6-dideoxy-D-glucose	148.0735588736	C[C@@H]1([C@@H](O)[C@H](O)CC(O)O1)		FDWRIIDFYSUTDP-DUVQVXGLSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Pyochelin	Pyochelin	pyochelin	324.0602337703					C14H15N2O3S2			plantcyc <https://plantcyc.org/>	Pyochelin	324.0602337703	CN3(C([C@@H]2(\N=C(C1(\C(\O)=C/C=C\C=1))/SC2))SC[C@H]3C([O-])=O)		NYBZAGXTZXPYND-GDVCOKDOSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
N-acetyl-D-hexosamines	N-acetyl-D-hexosamines	an N -acetyl-D-hexosamine	221.0899372193					C8H15NO6			plantcyc <https://plantcyc.org/>		221.0899372193	CC(NC1(C(C([C@H](OC1O)CO)O)O))=O		OVRNDRQMDRJTHS-BKJPEWSUSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Acylaminosugars	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
12-Hydroxyjasmonate-Sulfates	12-Hydroxyjasmonate-Sulfates	a 12-hydroxyjasmonate sulfate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>	a 12-OHJA sulfate // a 12-hydroxyjasmonic acid sulfate // a SO4-hydroxy-JA // a 12-hydroxy-JA sulfate	306.0773236225	C(OS(=O)(=O)[O-])C\C=C/CC1(C(=O)CCC1CC([O-])=O)		MLUJBNROAVANKK-UPHRSURJSA-L	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Heme-d1	Heme-d1	heme d 1	712.146785369					C34H26N4O10FE			plantcyc <https://plantcyc.org/>		712.146785369	CC6(\C(/CCC(=O)[O-])=C7(\C=C8(C(/C=C/C([O-])=O)=C(C)/C1(/N([Fe-2]35(N(C(/C=C4(C(=O)[C@@](CC(=O)[O-])(C)C(\C=C2(C(=O)[C@](C)(CC([O-])=O)C(\C=1)=[N+]2/3))=[N+]4/5))=6)7))8))))		YTCKFKAUGWIMPJ-FSQDTXDGSA-H	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives	Metallotetrapyrroles	Metallotetrapyrroles	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12548	CPD-12548	UDP-D-xylose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C3(OC(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@H](O)3)		DQQDLYVHOTZLOR-WZNRFRBMSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine ribonucleotides	Pyrimidine ribonucleoside diphosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12274	CPD-12274	N -acetyl-beta-D-glucosaminyl-(1->4)-D-glucosamine	382.158745066					C14H27N2O10			plantcyc <https://plantcyc.org/>	4- O -( N -acetyl-beta-D-glucosaminyl)-D-glucosamine // 2-(acetylamino)-4- O -(2-amino-2-deoxy-beta-D-glucopyranosyl)-2-deoxy-beta-D-glucopyranose // N -monoacetylchitobiose	382.158745066	CC(=O)N[C@@H]1([C@@H](O)[C@@H]([C@@H](CO)O[C@H]1O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+]))O)		BXVPZDGOKHWNAM-UEVOBBHASA-O	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	N-acyl-alpha-hexosamines	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8475	CPD-8475	2-hydroxyhexadecanoate	272.2351448935					C16H31O3			plantcyc <https://plantcyc.org/>	2-hydroxyhexadecanoic acid // 2-hydroxypalmitate // 2-hydroxypalmitic acid	272.2351448935	CCCCCCCCCCCCCCC(O)C([O-])=O		JGHSBPIZNUXPLA-UHFFFAOYSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16348	CPD-16348	3-hydroxytetracosanoyl-CoA	1133.4649890864					C45H78N7O18P3S			plantcyc <https://plantcyc.org/>		1133.4649890864	CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21358	CPD-21358	L- glycero -D- manno -heptose	210.0739528041					C7H14O7			plantcyc <https://plantcyc.org/>		210.0739528041	C([C@@H]([C@H]1(OC(O)[C@H]([C@H]([C@@H]1O)O)O))O)O		BGWQRWREUZVRGI-OLLRPPRZSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Ribulose	Ribulose	ribulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)C(O)C(O)C(=O)CO		ZAQJHHRNXZUBTE-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Phenylalanines	Jasmonoyl-Phenylalanines	a jasmonoyl-L-phenylalanine	357.1940083603					C21H26NO4			plantcyc <https://plantcyc.org/>	a phenylalanine-jasmonate conjugate // a JA-Phe // a jasmonate-phenylalanine // a jasmonic acid-phenylalanine // a jasmonic acid-phenylalanine conjugate // a jasmonyl-phenylalanine	357.1940083603	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H](CC2(\C=C/C=C\C=2))C([O-])=O)=O)		BYYWRCJZFSTRMQ-YYYBFOMSSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Phenylalanine and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Fructopyranose	D-Fructopyranose	D-fructopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)C1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-478	CPD-478	1-pyrroline-5-carboxylate	113.0476784741					C5H6NO2			plantcyc <https://plantcyc.org/>	3,4-dihydro-2H-pyrrole-2-carboxylate	113.0476784741	C1(\CCC(\N=1)C(=O)[O-])		DWAKNKKXGALPNW-UHFFFAOYSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-3-dihydroxypropane-1-sulfonate	2-3-dihydroxypropane-1-sulfonate	2,3-dihydroxypropane 1-sulfonate	156.0092440573					C3H7O5S			plantcyc <https://plantcyc.org/>	3-sulfopropanediol // DHPS	156.0092440573	C(S(=O)(=O)[O-])C(O)CO		YPFUJZAAZJXMIP-UHFFFAOYSA-M	Organic compounds	Organic acids and derivatives	Organic sulfonic acids and derivatives	Organosulfonic acids and derivatives	Organosulfonic acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-myo-inositol-pentakisphosphates	D-myo-inositol-pentakisphosphates	a D myo -inositol penta kis phosphate	579.8950401598					C6H7O21P5			plantcyc <https://plantcyc.org/>		579.8950401598	C1(O)(C(OP([O-])(=O)[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)1)		CTPQAXVNYGZUAJ-UHFFFAOYSA-D	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Inositol phosphates	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
C28-3-beta-hydroxysteroid	C28-3-beta-hydroxysteroid	a C28 3beta-hydroxysteroid	402.3861662271					C28H50O			plantcyc <https://plantcyc.org/>		402.3861662271	CC(C)C(C)CCC(C)C3(CCC4(C2(CCC1(C[C@@H](O)CCC(C)1C2CCC(C)34))))		ARYTXMNEANMLMU-HFDUOMAPSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
TARTRONATE-S-ALD	TARTRONATE-S-ALD	tartronate semialdehyde	104.0109586168					C3H3O4			plantcyc <https://plantcyc.org/>	2-hydroxy-3-oxopropanoate // tartronic semialdehyde // hydroxymalonaldehydic acid // tartronate-S-ald	104.0109586168	C(=O)C(O)C(=O)[O-]		QWBAFPFNGRFSFB-UHFFFAOYSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
L-xylopyranose	L-xylopyranose	L-xylopyranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C1(O)(OC[C@H](O)[C@@H](O)[C@H](O)1)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16569	CPD-16569	kojibiose	342.1162115493					C12H22O11			plantcyc <https://plantcyc.org/>	2-alpha-D-glucosyl-D-glucose // alpha-D-glucopyranosyl-(1->2)-D-glucopyranose	342.1162115493	C(O)[C@H]2(OC(O)[C@H](O[C@@H]1([C@H](O)[C@H]([C@H](O)[C@@H](CO)O1)O))[C@@H](O)[C@H](O)2)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Isoleucines	Jasmonoyl-Isoleucines	a jasmonoyl-L-isoleucine	323.2096584245					C18H28NO4			plantcyc <https://plantcyc.org/>	a JA-Ile // a jasmonate-isoleucine // a jasmonic acid-isoleucine // a jasmonic acid-isoleucine conjugate // a jasmonyl isoleucine	323.2096584245	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([C@@H](C)CC)C([O-])=O)=O)		IBZYPBGPOGJMBF-PHZNYZCBSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Isoleucine and derivatives	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-quinovose	D-quinovose	D-quinovose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	6-deoxy-D-glucose // D-epifucose // D-chinovose // D-glucomethylose // isorhamnose // isorhodeose	164.0684734957	C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O		PNNNRSAQSRJVSB-JGWLITMVSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-11256	CPD-11256	an 11-hydroxyjasmonate sulfate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>	an 11-OHJA sulfate // an 11-hydroxyjasmonic acid sulfate // an 11-SO4-hydroxy-JA // an 11-hydroxy-JA-sulfate	306.0773236225	CC(OS(=O)(=O)[O-])\C=C/CC1(C(=O)CCC1CC([O-])=O)		XOANNBHPTKIFSM-IHWYPQMZSA-L	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Allopyranose	D-Allopyranose	D-allopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)[C@H]1(OC(O)[C@H](O)[C@H](O)[C@H](O)1)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Chlorins	Chlorins	a chlorin	312.1374965344					C20H16N4			plantcyc <https://plantcyc.org/>		312.1374965344	C4(\C=C3(\C=C5(\C=C/C(\C=C1(CCC(\N1)=C\C2(\C=C/C(/N=2)=C/C(/N3)=4)))=N5)))		SURLGNKAQXKNSP-DBLYXWCISA-N	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives	Chlorins	Chlorins	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
L-RIBULOSE	L-RIBULOSE	L-ribulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	ribulose	150.0528234315	C(O)[C@H](O)[C@H](O)C(=O)CO		ZAQJHHRNXZUBTE-UCORVYFPSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Thiazoles	Thiazoles	a thiazole	84.9986197915					C3H3NS			plantcyc <https://plantcyc.org/>		84.9986197915	C1(\N=C/S\C=1)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
UDP-L-arabinofuranose	UDP-L-arabinofuranose	UDP-L-arabinofuranose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C(O)[C@H]1([C@H](O)[C@@H](O)C(O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])		QGNZSCRNMXQWNR-OKQNPRBNSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine nucleotide sugars	Pyrimidine nucleotide sugars	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Glucose-6-phosphate	Glucose-6-phosphate	D-glucose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-glucose-6-P	260.0297185262	C(=O)[C@@H]([C@H]([C@@H]([C@@H](COP([O-])(=O)[O-])O)O)O)O		VFRROHXSMXFLSN-SLPGGIOYSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-SEDOHEPTULOSE-7-P	D-SEDOHEPTULOSE-7-P	D-sedoheptulose 7-phosphate	290.0402832125					C7H13O10P			plantcyc <https://plantcyc.org/>	D-Sedoheptulose-7-P // heptulose 7-phosphate // sedoheptulose-7-P // sedo-heptulose-7-phosphate	290.0402832125	C(O)C([C@@H](O)[C@@H]([C@H](O)[C@@H](COP(=O)([O-])[O-])O)O)=O		JDTUMPKOJBQPKX-GBNDHIKLSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
GLUCOSE-16-DIPHOSPHATE	GLUCOSE-16-DIPHOSPHATE	glucose-1,6-bisphosphate	339.9960489346					C6H10O12P2			plantcyc <https://plantcyc.org/>	glucose-1,6-diphosphate	339.9960489346	C(OP([O-])(=O)[O-])[C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OP(=O)([O-])[O-])			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-26629	CPD-26629	2-methylbutanoyl-CoA	851.1727232445					C26H40N7O17P3S			plantcyc <https://plantcyc.org/>	2-methyl-butyryl-CoA // 2-methylbutyryl-CoA // alpha-methylbutyryl-CoA // alpha-methylbutanoyl-CoA	851.1727232445	CCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]		LYNVNYDEQMMNMZ-XGXNYEOVSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15991	CPD-15991	D-trehalose 6-phosphate	422.0825419577					C12H21O14P			plantcyc <https://plantcyc.org/>	trehalose phosphate // trehalose 6-phosphate	422.0825419577	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OC2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
